"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.taskAnswers","Approve","Reject"
"341YLJU21J2CSX9EKJYZA98P7RSI2L","36SUH4ZPJVYRXUYNGXW5KCIRYLL07W","(~3 minutes) Draw bounding boxes surrounded pool balls","Draw a bounding box to surround the the cue ball, 8-ball, solid ball, and stripe ball in the image.","image, bounding box, billiards","$0.06","Fri Jun 07 01:09:54 PDT 2024","3","BatchId:5229409;OriginalHitTemplateId:928390838;","7200","259200","Fri Jun 14 01:09:54 PDT 2024","","","33NF62TLXK55R8V4H9U5AQ5E9L1KJF","AFQYXIC6UTIQG","Rejected","Sun Jun 09 01:00:51 PDT 2024","Sun Jun 09 01:04:01 PDT 2024","Wed Jun 12 01:04:01 PDT 2024","","Sun Jun 09 19:03:39 PDT 2024","Not meet the requirements","190","0% (0/1)","0% (0/1)","0% (0/1)","https://www.u.tsukuba.ac.jp/~s2413780/mast-exp-billiards/game1/game1_rack7_high.png","[{""annotatedResult"":{""boundingBoxes"":[{""height"":29,""label"":""Stripe ball"",""left"":337,""top"":652,""width"":137},{""height"":33,""label"":""Solid ball"",""left"":1286,""top"":495,""width"":76},{""height"":55,""label"":""8-ball(black ball)"",""left"":1245,""top"":239,""width"":70},{""height"":32,""label"":""Cue ball(white Ball)"",""left"":592,""top"":380,""width"":75}],""inputImageProperties"":{""height"":1080,""width"":1920}}}]"
"34XASH8KLRPUGN0B7W73YFNZZA4PMV","36SUH4ZPJVYRXUYNGXW5KCIRYLL07W","(~3 minutes) Draw bounding boxes surrounded pool balls","Draw a bounding box to surround the the cue ball, 8-ball, solid ball, and stripe ball in the image.","image, bounding box, billiards","$0.06","Fri Jun 07 01:09:54 PDT 2024","4","BatchId:5229409;OriginalHitTemplateId:928390838;","7200","259200","Fri Jun 14 01:09:54 PDT 2024","","","33L7PJKHCH1FAAP8KEB6MRJWC488TX","A1C638NI3EMZRH","Rejected","Fri Jun 07 01:10:01 PDT 2024","Fri Jun 07 02:30:48 PDT 2024","Mon Jun 10 02:30:48 PDT 2024","","Sat Jun 08 19:22:19 PDT 2024","Not meet the requirements.","4847","67% (2/3)","67% (2/3)","67% (2/3)","https://www.u.tsukuba.ac.jp/~s2413780/mast-exp-billiards/game1/game1_rack8_high.png","[{""annotatedResult"":{""boundingBoxes"":[{""height"":97,""label"":""Cue ball(white Ball)"",""left"":1350,""top"":264,""width"":62},{""height"":77,""label"":""Solid ball"",""left"":1119,""top"":639,""width"":55},{""height"":68,""label"":""Stripe ball"",""left"":653,""top"":509,""width"":73}],""inputImageProperties"":{""height"":1080,""width"":1920}}}]"
"34XASH8KLRPUGN0B7W73YFNZZA4PMV","36SUH4ZPJVYRXUYNGXW5KCIRYLL07W","(~3 minutes) Draw bounding boxes surrounded pool balls","Draw a bounding box to surround the the cue ball, 8-ball, solid ball, and stripe ball in the image.","image, bounding box, billiards","$0.06","Fri Jun 07 01:09:54 PDT 2024","4","BatchId:5229409;OriginalHitTemplateId:928390838;","7200","259200","Fri Jun 14 01:09:54 PDT 2024","","","34Q075JO1YGWJ18WNREHN6UJ16N01D","A2J69B400Y7VO8","Rejected","Sat Jun 08 19:22:34 PDT 2024","Sat Jun 08 21:05:39 PDT 2024","Tue Jun 11 21:05:39 PDT 2024","","Sun Jun 09 01:00:44 PDT 2024","Not meet the requirements","6185","44% (4/9)","17% (1/6)","17% (1/6)","https://www.u.tsukuba.ac.jp/~s2413780/mast-exp-billiards/game1/game1_rack8_high.png","[{""annotatedResult"":{""boundingBoxes"":[],""inputImageProperties"":{""height"":1080,""width"":1920}}}]"
"34XASH8KLRPUGN0B7W73YFNZZA4PMV","36SUH4ZPJVYRXUYNGXW5KCIRYLL07W","(~3 minutes) Draw bounding boxes surrounded pool balls","Draw a bounding box to surround the the cue ball, 8-ball, solid ball, and stripe ball in the image.","image, bounding box, billiards","$0.06","Fri Jun 07 01:09:54 PDT 2024","4","BatchId:5229409;OriginalHitTemplateId:928390838;","7200","259200","Fri Jun 14 01:09:54 PDT 2024","","","37Z929RLGABXTU4HYCHB3IJXOH5ST9","A1C3S3J9VBL3I8","Rejected","Sun Jun 09 01:11:38 PDT 2024","Sun Jun 09 01:53:23 PDT 2024","Wed Jun 12 01:53:23 PDT 2024","","Sun Jun 09 19:03:40 PDT 2024","Not meet the requirements","2505","0% (0/1)","0% (0/1)","0% (0/1)","https://www.u.tsukuba.ac.jp/~s2413780/mast-exp-billiards/game1/game1_rack8_high.png","[{""annotatedResult"":{""boundingBoxes"":[{""height"":64,""label"":""Stripe ball"",""left"":725,""top"":669,""width"":105}],""inputImageProperties"":{""height"":1080,""width"":1920}}}]"
"3E22YV8GG290Y5LBJXM3BUCZ40EPNV","36SUH4ZPJVYRXUYNGXW5KCIRYLL07W","(~3 minutes) Draw bounding boxes surrounded pool balls","Draw a bounding box to surround the the cue ball, 8-ball, solid ball, and stripe ball in the image.","image, bounding box, billiards","$0.06","Fri Jun 07 01:09:55 PDT 2024","5","BatchId:5229409;OriginalHitTemplateId:928390838;","7200","259200","Fri Jun 14 01:09:55 PDT 2024","","","3J2UYBXQQMFRQN9TTXQYI2L09YL60X","A3N9HNU9SOX3CC","Rejected","Fri Jun 07 01:10:01 PDT 2024","Fri Jun 07 01:18:11 PDT 2024","Mon Jun 10 01:18:11 PDT 2024","","Fri Jun 07 20:27:51 PDT 2024","Not meet the requirements","490","67% (4/6)","0% (0/2)","0% (0/2)","https://www.u.tsukuba.ac.jp/~s2413780/mast-exp-billiards/game1/game1_rack8_high.png","[{""annotatedResult"":{""boundingBoxes"":[{""height"":189,""label"":""8-ball(black ball)"",""left"":247,""top"":17,""width"":286},{""height"":692,""label"":""8-ball(black ball)"",""left"":533,""top"":388,""width"":1241},{""height"":348,""label"":""8-ball(black ball)"",""left"":578,""top"":313,""width"":869}],""inputImageProperties"":{""height"":1080,""width"":1920}}}]"
"3E22YV8GG290Y5LBJXM3BUCZ40EPNV","36SUH4ZPJVYRXUYNGXW5KCIRYLL07W","(~3 minutes) Draw bounding boxes surrounded pool balls","Draw a bounding box to surround the the cue ball, 8-ball, solid ball, and stripe ball in the image.","image, bounding box, billiards","$0.06","Fri Jun 07 01:09:55 PDT 2024","5","BatchId:5229409;OriginalHitTemplateId:928390838;","7200","259200","Fri Jun 14 01:09:55 PDT 2024","","","3OVR4I9USQM1ZTAER7RY0AS4QPB4QY","A1VZ4EOZM9YHTK","Rejected","Fri Jun 07 22:28:26 PDT 2024","Fri Jun 07 22:30:19 PDT 2024","Mon Jun 10 22:30:19 PDT 2024","","Sat Jun 08 19:22:21 PDT 2024","Not meet the requirements.","113","50% (1/2)","0% (0/1)","0% (0/1)","https://www.u.tsukuba.ac.jp/~s2413780/mast-exp-billiards/game1/game1_rack8_high.png","[{""annotatedResult"":{""boundingBoxes"":[{""height"":61,""label"":""Cue ball(white Ball)"",""left"":1180,""top"":632,""width"":59},{""height"":59,""label"":""8-ball(black ball)"",""left"":1131,""top"":440,""width"":59},{""height"":63,""label"":""Solid ball"",""left"":946,""top"":698,""width"":58},{""height"":52,""label"":""Stripe ball"",""left"":509,""top"":379,""width"":47}],""inputImageProperties"":{""height"":1080,""width"":1920}}}]"
"3E22YV8GG290Y5LBJXM3BUCZ40EPNV","36SUH4ZPJVYRXUYNGXW5KCIRYLL07W","(~3 minutes) Draw bounding boxes surrounded pool balls","Draw a bounding box to surround the the cue ball, 8-ball, solid ball, and stripe ball in the image.","image, bounding box, billiards","$0.06","Fri Jun 07 01:09:55 PDT 2024","5","BatchId:5229409;OriginalHitTemplateId:928390838;","7200","259200","Fri Jun 14 01:09:55 PDT 2024","","","3JBT3HLQF95W2EXOCN2ZU1F3MTGZPC","A2R69Y9PYEUJ5G","Rejected","Sat Jun 08 21:36:49 PDT 2024","Sat Jun 08 22:25:34 PDT 2024","Tue Jun 11 22:25:34 PDT 2024","","Sun Jun 09 01:00:47 PDT 2024","Not meet the requirements","2925","88% (7/8)","0% (0/1)","0% (0/1)","https://www.u.tsukuba.ac.jp/~s2413780/mast-exp-billiards/game1/game1_rack8_high.png","[{""annotatedResult"":{""boundingBoxes"":[{""height"":57,""label"":""Cue ball(white Ball)"",""left"":1190,""top"":632,""width"":49},{""height"":63,""label"":""8-ball(black ball)"",""left"":1133,""top"":438,""width"":59},{""height"":50,""label"":""Solid ball"",""left"":1127,""top"":650,""width"":43},{""height"":40,""label"":""Stripe ball"",""left"":680,""top"":536,""width"":38},{""height"":71,""label"":""Stripe ball"",""left"":767,""top"":660,""width"":61},{""height"":54,""label"":""Solid ball"",""left"":509,""top"":378,""width"":61},{""height"":39,""label"":""Solid ball"",""left"":580,""top"":247,""width"":52}],""inputImageProperties"":{""height"":1080,""width"":1920}}}]"
"3E22YV8GG290Y5LBJXM3BUCZ40EPNV","36SUH4ZPJVYRXUYNGXW5KCIRYLL07W","(~3 minutes) Draw bounding boxes surrounded pool balls","Draw a bounding box to surround the the cue ball, 8-ball, solid ball, and stripe ball in the image.","image, bounding box, billiards","$0.06","Fri Jun 07 01:09:55 PDT 2024","5","BatchId:5229409;OriginalHitTemplateId:928390838;","7200","259200","Fri Jun 14 01:09:55 PDT 2024","","","3STRJBFXOXUZ5BR9T389CWSN7NSKTK","A2J69B400Y7VO8","Rejected","Sun Jun 09 01:05:49 PDT 2024","Sun Jun 09 01:23:20 PDT 2024","Wed Jun 12 01:23:20 PDT 2024","","Sun Jun 09 19:03:40 PDT 2024","Not meet the requirements","1051","44% (4/9)","17% (1/6)","17% (1/6)","https://www.u.tsukuba.ac.jp/~s2413780/mast-exp-billiards/game1/game1_rack8_high.png","[{""annotatedResult"":{""boundingBoxes"":[],""inputImageProperties"":{""height"":1080,""width"":1920}}}]"
"3OID399FXHAFLG54G0CV3VM1OQPFD0","36SUH4ZPJVYRXUYNGXW5KCIRYLL07W","(~3 minutes) Draw bounding boxes surrounded pool balls","Draw a bounding box to surround the the cue ball, 8-ball, solid ball, and stripe ball in the image.","image, bounding box, billiards","$0.06","Fri Jun 07 01:09:44 PDT 2024","5","BatchId:5229409;OriginalHitTemplateId:928390838;","7200","259200","Fri Jun 14 01:09:44 PDT 2024","","","3U84XHCDIDGADLB5E3ABR348VEXZ4W","ADAK5J1Z4BKS9","Rejected","Fri Jun 07 01:10:01 PDT 2024","Fri Jun 07 01:11:22 PDT 2024","Mon Jun 10 01:11:22 PDT 2024","","Fri Jun 07 03:22:03 PDT 2024","Not meet the requirements","81","0% (0/1)","0% (0/1)","0% (0/1)","https://www.u.tsukuba.ac.jp/~s2413780/mast-exp-billiards/game1/game1_rack10_low.png","[{""annotatedResult"":{""boundingBoxes"":[],""inputImageProperties"":{""height"":1080,""width"":1920}}}]"
"3OID399FXHAFLG54G0CV3VM1OQPFD0","36SUH4ZPJVYRXUYNGXW5KCIRYLL07W","(~3 minutes) Draw bounding boxes surrounded pool balls","Draw a bounding box to surround the the cue ball, 8-ball, solid ball, and stripe ball in the image.","image, bounding box, billiards","$0.06","Fri Jun 07 01:09:44 PDT 2024","5","BatchId:5229409;OriginalHitTemplateId:928390838;","7200","259200","Fri Jun 14 01:09:44 PDT 2024","","","3UN61F00HXSJ7DTEIRZ8AS8NMTER55","A3KGVNJ5DD20NM","Rejected","Fri Jun 07 05:22:22 PDT 2024","Fri Jun 07 05:24:02 PDT 2024","Mon Jun 10 05:24:02 PDT 2024","","Fri Jun 07 20:27:53 PDT 2024","Not meet the requirements","100","0% (0/1)","0% (0/1)","0% (0/1)","https://www.u.tsukuba.ac.jp/~s2413780/mast-exp-billiards/game1/game1_rack10_low.png","[{""annotatedResult"":{""boundingBoxes"":[],""inputImageProperties"":{""height"":1080,""width"":1920}}}]"
